shape,color,isPost86,hex,introducedAt,retiredAt,category
"Plate, Dinner (10½"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Dinner - Bistro (10½"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Luncheon (9"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Salad (7¼"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Salad - Bistro (7¼"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Square Dinner (10¾"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Square Luncheon (9¼"")",Meadow,True,#7BB661,2019.0,,Plates
"Plate, Square Salad (7½"")",Meadow,True,#7BB661,2019.0,,Plates
"Platter, Oval - Extra Large (19¼"")",Meadow,True,#7BB661,2019.0,,Serveware
"Platter, Oval - Large (13 5/8"")",Meadow,True,#7BB661,2019.0,,Serveware
"Platter, Oval - Medium (11 5/8"")",Meadow,True,#7BB661,2019.0,,Serveware
"Platter, Oval - Small (9 5/8"")",Meadow,True,#7BB661,2019.0,,Serveware
"Platter, Rectangular (12"")",Meadow,True,#7BB661,2019.0,,Serveware
"Teapot (7 ¼"")",Meadow,True,#7BB661,2019.0,,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Meadow,True,#7BB661,2019.0,,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Meadow,True,#7BB661,2019.0,,Other
Oblong Serving Platter (Bread Tray),Meadow,True,#7BB661,2019.0,,Other
"Tray, Egg (11 ¼"")",Meadow,True,#7BB661,2019.0,,Shapes
"Tray, Pizza - Small (12"")",Meadow,True,#7BB661,2019.0,,Other
"Vase, Medium (9 5/8"")",Meadow,True,#7BB661,2019.0,,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Meadow,True,#7BB661,2019.0,,"Pitchers, Teapots & Vases"
"Baker, Rectangular (14½"" x 10¾"")",Butterscotch,True,#F5BD1F,2020.0,,Bakeware
"Baker, Square (10½"")",Butterscotch,True,#F5BD1F,2020.0,,Bakeware
"Bowl, 5"" Footed (a.k.a. Small Rice) 16",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, 6"" Footed (a.k.a. Rice) 16",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Bistro - Extra Large (10½"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Bistro - Large (9¼"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Bistro - Medium (7½"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Cereal (stacking, 6½"", 11 oz.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Fruit/Salsa (5"", 9 oz.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Heart - Large (9"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Heart - Medium (7½"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Heart - Small (5½"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Mixing - Large (flared, 9½"", 70 oz.) 23",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Signature (10 1/8"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Bowl, Square Rim 69",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Canister, Large (9¾"", 3 qt.) 4",Butterscotch,True,#F5BD1F,2020.0,,Countertop Accessories
"Canister, Medium (8½"", 2 qt.) 4",Butterscotch,True,#F5BD1F,2020.0,,Countertop Accessories
"Canister, Small (7 3/8"", 1 qt.) 4",Butterscotch,True,#F5BD1F,2020.0,,Countertop Accessories
"Coaster, Logo 9",Butterscotch,True,#F5BD1F,2020.0,,Other
"Mug, Latte 43",Butterscotch,True,#F5BD1F,2020.0,,"Mugs, Cups & Saucers"
"Ornament, Plate 25",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Pan, Loaf (10 7/8"" x 5¾"")",Butterscotch,True,#F5BD1F,2020.0,,Other
"Pie Baker (10 ¼"")",Butterscotch,True,#F5BD1F,2020.0,,Bakeware
"Pitcher, Large Disk (7¼"")",Butterscotch,True,#F5BD1F,2020.0,,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Butterscotch,True,#F5BD1F,2020.0,,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Butterscotch,True,#F5BD1F,2020.0,,"Pitchers, Teapots & Vases"
"Plate, Appetizer (6 ¾"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Bowl (10¼"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Plate, Bowl - Luncheon (8½"")",Butterscotch,True,#F5BD1F,2020.0,,Bowls
"Plate, Bistro Buffet (a.k.a. Pallet; 9"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Chop (11 ¾"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Dinner (10½"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Dinner - Bistro (10½"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Luncheon (9"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Salad (7¼"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Salad - Bistro (7¼"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Square Dinner (10¾"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Square Luncheon (9¼"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Plate, Square Salad (7½"")",Butterscotch,True,#F5BD1F,2020.0,,Plates
"Platter, Oval - Extra Large (19¼"")",Butterscotch,True,#F5BD1F,2020.0,,Serveware
"Platter, Oval - Large (13 5/8"")",Butterscotch,True,#F5BD1F,2020.0,,Serveware
"Platter, Oval - Medium (11 5/8"")",Butterscotch,True,#F5BD1F,2020.0,,Serveware
"Platter, Oval - Small (9 5/8"")",Butterscotch,True,#F5BD1F,2020.0,,Serveware
"Platter, Rectangular (12"")",Butterscotch,True,#F5BD1F,2020.0,,Serveware
"Platter, Round (14"") 62",Butterscotch,True,#F5BD1F,2020.0,,Serveware
"Teapot (7 ¼"")",Butterscotch,True,#F5BD1F,2020.0,,"Pitchers, Teapots & Vases"
"Teapot, 2 Cup (5 1/8"")",Butterscotch,True,#F5BD1F,2020.0,,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Butterscotch,True,#F5BD1F,2020.0,,Other
Oblong Serving Platter (Bread Tray),Butterscotch,True,#F5BD1F,2020.0,,Other
"Tray, Egg (11 ¼"")",Butterscotch,True,#F5BD1F,2020.0,,Shapes
"Tray, Pizza - Small (12"")",Butterscotch,True,#F5BD1F,2020.0,,Other
"Vase, Medium (9 5/8"")",Butterscotch,True,#F5BD1F,2020.0,,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Butterscotch,True,#F5BD1F,2020.0,,"Pitchers, Teapots & Vases"
"Baker, Rectangular (14½"" x 10¾"")",Twilight,True,#8A496B,2021.0,,Bakeware
"Baker, Square (10½"")",Twilight,True,#8A496B,2021.0,,Bakeware
"Bowl, 5"" Footed (a.k.a. Small Rice) 16",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, 6"" Footed (a.k.a. Rice) 16",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Bistro - Extra Large (10½"")",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Bistro - Large (9¼"")",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Bistro - Medium (7½"")",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Cereal (stacking, 6½"", 11 oz.)",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Fruit/Salsa (5"", 9 oz.)",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Heart - Medium (7½"")",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Heart - Small (5½"")",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Mixing - Large (flared, 9½"", 70 oz.) 23",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Twilight,True,#8A496B,2021.0,,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Twilight,True,#8A496B,2021.0,,Bowls
"Coaster, Logo 9",Twilight,True,#8A496B,2021.0,,Other
"Ornament, Plate 25",Twilight,True,#8A496B,2021.0,,Plates
"Pan, Loaf (10 7/8"" x 5¾"")",Twilight,True,#8A496B,2021.0,,Other
"Pie Baker (10 ¼"")",Twilight,True,#8A496B,2021.0,,Bakeware
"Pie Baker, Handled (12 ¾"") 63",Twilight,True,#8A496B,2021.0,,Bakeware
"Pitcher, Large Disk (7¼"")",Twilight,True,#8A496B,2021.0,,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Twilight,True,#8A496B,2021.0,,"Pitchers, Teapots & Vases"
"Pitcher, Small Disk (5 ½"")",Twilight,True,#8A496B,2021.0,,"Pitchers, Teapots & Vases"
"Plate, Appetizer (6 ¾"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Bowl (10¼"")",Twilight,True,#8A496B,2021.0,,Bowls
"Plate, Bowl - Luncheon (8½"")",Twilight,True,#8A496B,2021.0,,Bowls
"Plate, Bistro Buffet (a.k.a. Pallet; 9"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Chop (11 ¾"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Dinner (10½"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Dinner - Bistro (10½"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Luncheon (9"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Salad (7¼"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Salad - Bistro (7¼"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Square Luncheon (9¼"")",Twilight,True,#8A496B,2021.0,,Plates
"Plate, Square Salad (7½"")",Twilight,True,#8A496B,2021.0,,Plates
"Platter, Oval - Extra Large (19¼"")",Twilight,True,#8A496B,2021.0,,Serveware
"Platter, Oval - Large (13 5/8"")",Twilight,True,#8A496B,2021.0,,Serveware
"Platter, Oval - Medium (11 5/8"")",Twilight,True,#8A496B,2021.0,,Serveware
"Platter, Oval - Small (9 5/8"")",Twilight,True,#8A496B,2021.0,,Serveware
"Platter, Rectangular (12"")",Twilight,True,#8A496B,2021.0,,Serveware
"Teapot, 2 Cup (5 1/8"")",Twilight,True,#8A496B,2021.0,,"Mugs, Cups & Saucers"
"Tool Crock (6½"" x 5"")",Twilight,True,#8A496B,2021.0,,Other
Oblong Serving Platter (Bread Tray),Twilight,True,#8A496B,2021.0,,Other
"Tray, Egg (11 ¼"")",Twilight,True,#8A496B,2021.0,,Shapes
"Tray, Pizza - Small (12"")",Twilight,True,#8A496B,2021.0,,Other
"Vase, Medium (9 5/8"")",Twilight,True,#8A496B,2021.0,,"Pitchers, Teapots & Vases"
"Vase, Small (8"")",Twilight,True,#8A496B,2021.0,,"Pitchers, Teapots & Vases"
"Bowl, Bistro - Extra Large (10½"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Bistro - Large (9¼"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Bistro - Medium (7½"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Cereal (straight, 5 5/8"", 14¼ oz.)",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Extra Large (straight, 10¼"", 2 qt.)",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Fruit (5 3/8"", 6¼ oz.)",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Fruit/Salsa (5"", 9 oz.)",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Heart - Medium (7½"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Heart - Small (5½"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Serving (straight, 8¼"", 40 oz.)",Peony,True,#FFB6C1,2022.0,,Bowls
"Bowl, Soup (straight, 6 7/8"", 19 oz.)",Peony,True,#FFB6C1,2022.0,,Bowls
"Pitcher, Large Disk (7¼"")",Peony,True,#FFB6C1,2022.0,,"Pitchers, Teapots & Vases"
"Pitcher, Mini Disk (3¼"")",Peony,True,#FFB6C1,2022.0,,"Pitchers, Teapots & Vases"
"Plate, Appetizer (6 ¾"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Bowl (10¼"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Plate, Bowl - Luncheon (8½"")",Peony,True,#FFB6C1,2022.0,,Bowls
"Plate, Bistro Buffet (a.k.a. Pallet; 9"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Dinner (10½"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Dinner - Bistro (10½"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Luncheon (9"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Salad (7¼"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Salad - Bistro (7¼"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Square Luncheon (9¼"")",Peony,True,#FFB6C1,2022.0,,Plates
"Plate, Square Salad (7½"")",Peony,True,#FFB6C1,2022.0,,Plates
"Platter, Oval - Large (13 5/8"")",Peony,True,#FFB6C1,2022.0,,Serveware
"Platter, Oval - Medium (11 5/8"")",Peony,True,#FFB6C1,2022.0,,Serveware
"Platter, Oval - Small (9 5/8"")",Peony,True,#FFB6C1,2022.0,,Serveware
"Tray, Egg (11 ¼"")",Peony,True,#FFB6C1,2022.0,,Shapes
"Bowl, Dessert (6¼"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13 (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Fruit (5½"") 13 (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Fruit (11¾"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #1 (4 15/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #2 (5 7/8"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #3 (6 11/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #4 (7 11/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #5 (8 9/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #6 (9 11/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Mixing - #7 (10 15/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl Lid, Mixing - #1 (5 1/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl Lid, Mixing - #2 (6 1/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl Lid, Mixing - #3 (6 15/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl Lid, Mixing - #4 (7 7/8"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Nappie (8½"") 13 (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Nappie (9½"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Salad - Footed (11 3/8"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Salad - Individual (7 5/8"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Comport (12"") (Vintage)",Red 9,False,#FF0000,1936.0,,Other
"Jug, 1½ Pint (#4) (Vintage)",Red 9,False,#FF0000,1936.0,,Other
"Pitcher, Juice (5 15/16"") 4 (Vintage)",Red 9,False,#FF0000,1936.0,,"Pitchers, Teapots & Vases"
"Pitcher, Water (7½"") (Vintage)",Red 9,False,#FF0000,1936.0,,"Pitchers, Teapots & Vases"
"Plate, 6"" (6 5/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 7"" (7 7/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 9"" (9 7/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 10"" (10 7/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 13"" Chop (12 3/8"") 20 (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 15"" Chop (14¼"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 10"" Compartment (10 7/16"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, 12"" Compartment (11¾"") (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Plate, Cake (10 3/8"") 17 (Vintage)",Red 9,False,#FF0000,1936.0,,Plates
"Platter, Oval (12 5/8"") (Vintage)",Red 9,False,#FF0000,1936.0,,Serveware
"Tumbler, Juice (3½"", 3¾"") 5 (Vintage)",Red 9,False,#FF0000,1936.0,,Other
"Tumbler, Water (4½"") 13 (Vintage)",Red 9,False,#FF0000,1936.0,,Other
"Vase, 8"" Flower (Vintage)",Red 9,False,#FF0000,1936.0,,"Pitchers, Teapots & Vases"
"Vase, 10"" Flower (Vintage)",Red 9,False,#FF0000,1936.0,,"Pitchers, Teapots & Vases"
"Vase, 12"" Flower (Vintage)",Red 9,False,#FF0000,1936.0,,"Pitchers, Teapots & Vases"
"Bowl, Ironstone Fruit/Dessert (5 ½"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Ironstone Soup/Cereal (6 ½"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Ironstone Vegetable (8 ¾"") (Vintage)",Red 9,False,#FF0000,1936.0,,Bowls
"Bowl, Dessert (6¼"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Fruit (5½"") 13 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Fruit (11¾"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #1 (4 15/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #2 (5 7/8"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #3 (6 11/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #4 (7 11/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #5 (8 9/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #6 (9 11/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Mixing - #7 (10 15/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl Lid, Mixing - #1 (5 1/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl Lid, Mixing - #2 (6 1/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl Lid, Mixing - #3 (6 15/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl Lid, Mixing - #4 (7 7/8"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Nappie (8½"") 13 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Nappie (9½"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Salad - Footed (11 3/8"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Salad - Individual (7 5/8"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Bowl, Salad - Unlisted (9¾"") 7 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Bowls
"Comport (10"") 2 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Comport (12"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Pitcher, Juice (5 15/16"") 4 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,"Pitchers, Teapots & Vases"
"Pitcher, Water (7½"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,"Pitchers, Teapots & Vases"
"Plate, 6"" (6 5/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 7"" (7 7/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 9"" (9 7/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 10"" (10 7/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 13"" Chop (12 3/8"") 20 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 15"" Chop (14¼"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 10"" Compartment (10 7/16"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, 12"" Compartment (11¾"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Plate, Cake (10 3/8"") 17 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Plates
"Platter, Oval (12 5/8"") (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Serveware
"Tumbler, Juice (3½"", 3¾"") 5 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Tumbler, Water (4½"") 13 (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,Other
"Vase, 8"" Flower (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,"Pitchers, Teapots & Vases"
"Vase, 10"" Flower (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,"Pitchers, Teapots & Vases"
"Vase, 12"" Flower (Vintage)",Yellow,False,#FFFF00,1936.0,1969.0,"Pitchers, Teapots & Vases"
"Bowl, Dessert (6¼"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Fruit (5½"") 13 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Fruit (11¾"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #1 (4 15/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #2 (5 7/8"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #3 (6 11/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #4 (7 11/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #5 (8 9/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #6 (9 11/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Mixing - #7 (10 15/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl Lid, Mixing - #1 (5 1/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl Lid, Mixing - #2 (6 1/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl Lid, Mixing - #3 (6 15/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl Lid, Mixing - #4 (7 7/8"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Nappie (8½"") 13 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Nappie (9½"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Bowl, Salad - Footed (11 3/8"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Bowls
"Comport (12"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Other
"Pitcher, Water (7½"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,"Pitchers, Teapots & Vases"
"Plate, 6"" (6 5/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 7"" (7 7/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 9"" (9 7/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 10"" (10 7/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 13"" Chop (12 3/8"") 20 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 15"" Chop (14¼"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 10"" Compartment (10 7/16"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, 12"" Compartment (11¾"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Plate, Cake (10 3/8"") 17 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Plates
"Platter, Oval (12 5/8"") (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Serveware
"Tumbler, Juice (3½"", 3¾"") 5 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Other
"Tumbler, Water (4½"") 13 (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,Other
"Vase, 8"" Flower (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,"Pitchers, Teapots & Vases"
"Vase, 10"" Flower (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,"Pitchers, Teapots & Vases"
"Vase, 12"" Flower (Vintage)",Light Green,False,#90EE90,1936.0,1951.0,"Pitchers, Teapots & Vases"
"Bowl, Dessert (6¼"") (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Fruit (4¾"") 7, 8, 13 (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Fruit (5½"") 13 (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Fruit (11¾"") (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #1 (4 15/16"") (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #2 (5 7/8"") (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
"Bowl, Mixing - #3 (6 11/16"") (Vintage)",Cobalt,False,#0047AB,1936.0,1951.0,Bowls
